date,attributedDetailPageViewsClicks14d,attributedPurchases14d,adGroupId,advertiserName,productName,productCategory,productSubcategory,brandHaloAttributedPurchases14d,brandHaloUnitsSold14d,attributedNewToBrandSales14d,attributedAddToCartClicks14d,brandHaloNewToBrandPurchases14d,brandName,marketplace,brandHaloAttributedSales14d,campaignId,brandHaloNewToBrandUnitsSold14d,productAsin,productConversionType,attributedNewToBrandUnitsSold14d,brandHaloAttributedAddToCartClicks14d,attributedNewToBrandPurchases14d,unitsSold14d,productGroup,brandHaloNewToBrandSales14d,publisher,brandHaloDetailPageViewsClicks14d,attributedSales14d
20260315,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Sichtschutz Schutzfolie kompatibel mit Galaxy S26 Plus, 2 Stück, Privacy Schutz, inklusive Installationskit, Kratzfest, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0G7Q4KVJJ,Brand Halo,0,0,0,0,Wireless,0,Google Ads,3,0
20260331,0,0,Google Ads_Search_RE,Spigen DE Direct,"Spigen Valentinus MagFit MagSafe Kartenhalter 3-Karten Kompatibel mit iPhone 17/16/15, andere MagSafe-Modelle und Google Pixel 10-Serie mit Pixelsnap - Schwarz",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0BGJT615B,Brand Halo,0,0,0,0,Wireless,0,Google Adwords,1,0
20260307,0,0,브랜드키워드,Spigen DE Direct,Spigen Ultra Hybrid MagFit für Samsung Galaxy S26 Ultra Hülle [Anti Vergilbung] Case Handyhülle Transparent Kompatibel mit MagSafe -Frost Black,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0FVBKG9ZP,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260316,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Sichtschutz Schutzfolie kompatibel mit Galaxy S26, 2 Stück, Privacy Schutz, inklusive Installationskit, Kratzfest, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0G7RYP439,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260320,0,0,12_15_04_23_DE_Galaxy S26 시리즈 전품목 통합(EZ Fit Pro CC/AR/PRV/Optik)_GA Search_260225_yeseo,Spigen DE Direct,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Google Pixel 10, Pixel 10 Pro, Pixel 9, Pixel 9 Pro, 2 Stück, Kratzfest, inklusive Installationskit, Kristallklar, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈 전품목 통합(EZ Fit Pro CC/AR/PRV/Optik)_GA Search_260225_yeseo,0,B0D851Z6N8,Brand Halo,0,0,0,0,Wireless,0,Google Ads,2,0
20260310,0,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,Spigen DE Direct,Spigen Liquid Air Hülle Kompatibel mit Samsung Galaxy Watch 7 40mm (2024) - Matt Schwarz,1400 Wearables,1410 Smartwatches,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,0,B0D4G43WY2,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
20260303,0,0,경쟁사키워드,Spigen DE Direct,Spigen Ultra Hybrid Hülle Kompatibel mit Samsung Galaxy S25 Ultra -Crystal Clear,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DJ9TJYT9,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260316,2,0,S26_Announce,Spigen DE Direct,"Spigen NanoPop MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Blueberry Navy",,,0,0,0,0,0,Spigen,AMAZON_DE,0,"12_00_00_00_Instagram Story, Reels Ad _ demkt ",0,B0F49G9S89,Promoted,0,0,0,0,Electronics,0,Instagram,0,0
20260309,0,0,SDD,Spigen DE Direct,"Spigen Liquid Air MagFit für Samsung Galaxy S26 Hülle [rutschfest] Slim TPU mit Truss-Design, Militärgeprüfter Schutz Case Handyhülle, Kompatibel mit MagSafe –Matte Black",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0FVBMZYJX,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260328,0,0,Google Ads_Search_RE,Spigen DE Direct,Spigen Liquid Air Hülle für Samsung Galaxy A56 5G [Anti-Rutsch] Militärschutz Handyhülle mit Stoßfesten Schutzecken Case – Matte Black,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0DQ64HR5T,Brand Halo,0,0,0,0,Wireless,0,Google Adwords,1,0
20260324,1,0,4) 스크린 프로텍터 키워드,Spigen DE Direct,Spigen iPhone 17 Pro Hülle [Spigen Signature] Ultra Hybrid MagFit [Dura Clear Tech] Case Handyhülle Transparent Kompatibel mit MagSafe -Clear White,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_03_A_iPhone_GA_Event_Search_26' SDD,0,B0FD28CZDK,Promoted,0,0,0,0,Electronics,0,Google Ads,0,0
20260322,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Optik Pro Kameraschutz kompatibel mit Samsung Galaxy S26, 2 Stück, Schwarz, Individuelle Kameraprotektion, Anti-Kratzer, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0G7RJH146,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260301,0,0,12_00_00_00_DE_IG/FB_S26Teaser_SEONMIN_0224,Spigen DE Direct,"Spigen NeoFlex Schutzfolie kompatibel mit Samsung Galaxy S23 Ultra, 2 Stück, Kratzfest, TPU Film, Wasserinstallation Folie",0100 Wireless Phones,0110 SIM Card Contracts,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_DE_S26_MKT_SEONMIN_202602,0,B0BMFG91JV,Brand Halo,0,0,0,0,Wireless,0,Instagram,1,0
20260307,0,0,디바이스 / 메인,Spigen DE Direct,Spigen Ultra Hybrid MagFit für Samsung Galaxy S26 Ultra Hülle [Anti Vergilbung] Case Handyhülle Transparent Kompatibel mit MagSafe -Frost Black,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_MainKeyword_hyomi,0,B0FVBKG9ZP,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260309,0,0,S26_Announce,Spigen DE Direct,Spigen Ultra Hybrid für Samsung Galaxy S26 Plus Hülle [Anti Vergilbung] Ultra Hybrid Case Handyhülle Transparent Schutzhülle Slim Dünn –Crystal Clear,,,0,0,0,0,0,Spigen,AMAZON_DE,0,"12_00_00_00_Instagram Story, Reels Ad _ demkt ",0,B0FV9RK8P8,Brand Halo,0,0,0,0,Electronics,0,Instagram,0,0
20260327,0,0,Google Ads_Search_RE,Spigen DE Direct,Spigen für iPhone 16 Hülle [Anti-Yellowing] Ultra Hybrid MagFit Case Handyhülle Transparent Dünn Slim Kompatibel mit MagSafe -Weiß,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0D2216HBS,Brand Halo,0,0,0,0,Wireless,0,Google Adwords,3,0
20260331,1,0,GalaxyS26,Spigen DE Direct,"Spigen Modern Fit Armband Entwickelt für Apple Watch Ultra 3/2/1 49mm, Serie 11/10 46mm und Serie 9/8/7/SE 45mm,44mm - Schwarz",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_Instagram_LinkinBio_DEMKT,0,B07MFBLV3P,Promoted,0,0,0,0,Wireless,0,Instagram,0,0
20260305,0,0,브랜드키워드,Spigen DE Direct,"Spigen Urban Fit MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DNH37LC9,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260301,0,0,글라스키워드,Spigen DE Direct,Spigen Ultra Hybrid für Samsung Galaxy S26 Plus Hülle [Anti Vergilbung] Ultra Hybrid Case Handyhülle Transparent Schutzhülle Slim Dünn –Crystal Clear,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0FV9RK8P8,Brand Halo,0,1,0,0,Electronics,0,Google Ads,2,0
20260307,0,0,26 SSD Demand Gen Video,Spigen DE Direct,"Spigen Smart Fold MagFit MagSafe Kartenhalter mit Ständer Kompatibel mit iPhone 17/16/15, andere MagSafe-Modelle und Google Pixel 10-Serie mit Pixelsnap - Schwarz",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,DE_iPhone_Semin,0,B08S1XM54D,Brand Halo,0,0,0,0,Wireless,0,Google Ads,3,0
20260314,0,0,12_15_04_23_DE_Galaxy S26 시리즈 Glas.tR EZ Fit Pro PRV 라인업 통합_Facebook_260225_yeseo,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈_Facebook_260225_yeseo,0,B0G7S8J7SJ,Brand Halo,0,0,0,0,Wireless,0,Facebook,0,0
20260301,0,0,Google Ads_Search_RE,Spigen DE Direct,"Spigen Ultra Hybrid MagFit für Samsung Galaxy S26 Ultra Hülle [Neo One Edition] [Hightech-Design] Case Handyhülle, Kompatibel mit MagSafe Zubehör -Neo One",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0FVBKD8N9,Brand Halo,0,1,0,0,Electronics,0,Google Adwords,17,0
20260302,0,0,12_00_00_00_DE_IG/FB_S26Teaser_SEONMIN_0224,Spigen DE Direct,"Spigen Ultra Hybrid MagFit für Samsung Galaxy S26 Ultra Hülle [Neo One Edition] [Hightech-Design] Case Handyhülle, Kompatibel mit MagSafe Zubehör -Neo One",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_DE_S26_MKT_SEONMIN_202602,0,B0FVBKD8N9,Brand Halo,0,0,0,0,Electronics,0,Instagram,1,0
20260305,0,0,Google Ads_Search_RE,Spigen DE Direct,Spigen iPhone 17 Pro Hülle [Spigen Signature] Ultra Hybrid MagFit Case Handyhülle Transparent Kompatibel mit MagSafe -Frost Black,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0FD1RNHHL,Brand Halo,0,0,0,0,Electronics,0,Google Adwords,0,0
20260308,0,0,GA Search_Pixel10a,Spigen DE Direct,Spigen Ultra Hybrid Hülle Kompatibel mit Google Pixel 10a -Crystal Clear,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_09_A_Pixel 10a_GA Search_hyomi,0,B0FZPY2FT6,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260318,0,0,S26_Announce,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,"12_00_00_00_Instagram Story, Reels Ad _ demkt ",0,B0G7S8J7SJ,Brand Halo,0,0,0,0,Wireless,0,Instagram,3,0
20260303,0,0,pixel10_imagead,Spigen DE Direct,"Spigen Valentinus MagFit MagSafe Kartenhalter 3-Karten Kompatibel mit iPhone 17/16/15, andere MagSafe-Modelle und Google Pixel 10-Serie mit Pixelsnap - Schwarz",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0BGJT615B,Brand Halo,0,0,0,0,Wireless,0,Google Ads,2,0
20260318,0,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,0,B0G7S8J7SJ,Brand Halo,0,0,0,0,Wireless,0,Google Ads,2,0
20260326,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Home_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Samsung Galaxy S25, Galaxy S24, 2 Stück, Kratzfest, Kristallklar, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0CN8PRJW4,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260321,0,0,GalaxyS26_DemandGen,Spigen DE Direct,"Spigen Tough Armor (AI) MagFit für Samsung Galaxy S25 Ultra Hülle mit [Stoßdämpfendes Pad], [verstellbarem Kickstand], MagSafe kompatibel –Gunmetal",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0DJ9VYX3R,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260308,0,0,SDD,Spigen DE Direct,"Spigen Volkswagen Schlüsselhülle [1 Stück], TPU Schlüsselgehäuse, Autoschlüssel Hülle für VW, SKODA mit Karabiner und Riemen, Kompatibel mit VW Smart Key Fernbedienung Cover Zubehör - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_Competitor_hyomi,0,B0FQRC6K3T,Brand Halo,0,0,0,0,Apparel,0,Google Ads,0,0
20260321,0,0,S26_Announce,Spigen DE Direct,Spigen Tough Armor Hülle Kompatibel mit Samsung Galaxy S24 Plus -Grün,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,"12_00_00_00_Instagram Story, Reels Ad _ demkt ",0,B0CM57S47T,Brand Halo,0,0,0,0,Wireless,0,Instagram,2,0
20260328,0,0,GCX,Spigen DE Direct,"Spigen O-Mag Handy Ring Halterung Magnetisch für MagSafe, Handy Ständer Magnetic Phone Ring Holder, Kompatibel mit iPhone 17 17e 16 Pro Max Air, Pixel 10 Pro Fold XL, Samsung Galaxy S26 Ultra- Carbon",0200 Wireless Accessories,0260 Holders/Mounts,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_Branding_demkt,0,B0B9P11R5S,Brand Halo,0,0,0,0,Wireless,0,Zendesk,3,0
20260307,0,0,13_14_00_00_GA Demand Gen_Tesla Acc SDD_Jihye_0306,Spigen DE Direct,"Spigen Tesla Model Y (~2025) Model 3 (Highland 2024~) S X Kofferraum Organizer Universal KFZ Kofferraumtasche mit Klettverschluss für Tesla Model Y 3 S X, Volkswagen, BMW und mehr - Schwarz",?,?,0,0,0,0,0,Spigen,AMAZON_DE,0,13_14_00_00_GA Demand Gen_Tesla Acc SDD_Jihye_0306,0,B0DKR1N9HB,Brand Halo,0,0,0,0,Home,0,Google Ads,2,0
20260323,0,0,S26_Announce,Spigen DE Direct,"Spigen Schutzhülle für iPhone 17 Pro Max, Ultra-Hybrid, TPU-überzogene Kamerasteuerung, Vergilbungsschutz, kein Magnetring, kristallklar",,,0,0,0,1,0,Spigen,AMAZON_DE,0,"12_00_00_00_Instagram Story, Reels Ad _ demkt ",0,B0FD25XK76,Promoted,0,0,0,0,Electronics,0,Instagram,0,0
20260307,0,0,12_00_00_00_DE_IG/FB_S26Teaser_SEONMIN_0224,Spigen DE Direct,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 16 Plus, iPhone 15 Plus, 2 Stück, Kratzfest, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_DE_S26_MKT_SEONMIN_202602,0,B0C9RH8QBP,Brand Halo,0,0,0,0,Wireless,0,Instagram,1,0
20260314,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Display_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0G7S8J7SJ,Brand Halo,0,0,0,0,Wireless,0,Google Adwords,1,0
20260301,0,0,S26_Announce,Spigen DE Direct,"Apple AirTag (1. Generation) - Finde und behalte Deine Sachen im Blick: Schlüssel, Geldbörsen, Gepäck, Rucksäcke und mehr. Einfaches Einrichten mit iPhone oder iPad. Austauschbare Batterie",1500 Navigation Electronics,1509 Smart Tracking,0,0,0,0,0,Apple,AMAZON_DE,0,"12_00_00_00_Instagram Story, Reels Ad _ demkt ",0,B0935DN1BN,Brand Halo,0,0,0,0,Wireless,0,Instagram,2,0
20260316,0,0,2026 SDD,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,"12_00_00_00_Instagram Story, Reels Ad _ demkt ",0,B0G7S8J7SJ,Brand Halo,0,0,0,0,Wireless,0,Instagram,2,0
20260322,0,0,12_00_00_00_NoObjective_search_GalaxyS26_S26U_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Samsung Galaxy S24 Ultra, 2 Stück, Kratzfest, Kristallklar, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,1,1,0,0,1,Spigen,AMAZON_DE,20.16,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,1,B0CP32NCGL,Brand Halo,0,1,0,0,Wireless,20.16,Google Ads,3,0
20260327,0,0,4) 스크린 프로텍터 키워드,Spigen DE Direct,Spigen für iPhone 16 Hülle [Anti-Yellowing] Ultra Hybrid MagFit Case Handyhülle Transparent Dünn Slim Kompatibel mit MagSafe -Weiß,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_03_A_iPhone_GA_Event_Search_26' SDD,0,B0D2216HBS,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260325,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Anti-Reflex Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0G877D436,Brand Halo,0,1,0,0,Wireless,0,Google Ads,6,0
20260315,0,0,12_15_04_23_DE_Galaxy S26 시리즈 Glas.tR EZ Fit Pro PRV 라인업 통합_Facebook_260225_yeseo,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈_Facebook_260225_yeseo,0,B0G7S8J7SJ,Brand Halo,0,1,0,0,Wireless,0,Facebook,2,0
20260314,1,0,4) 스크린 프로텍터 키워드,Spigen DE Direct,Spigen für iPhone 16e Hülle [Anti Vergilbung] Ultra Hybrid MagFit iPhone 16e Case Handyhülle Transparent Dünn Slim Kompatibel mit MagSafe Zubehör -Clear White,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_03_A_iPhone_GA_Event_Search_26' SDD,0,B0DKGB3K85,Promoted,0,0,0,0,Wireless,0,Google Ads,0,0
20260331,0,0,Google Ads_Search_RE,Spigen DE Direct,"Spigen für Samsung Galaxy A17 4G/5G Hülle [Fallschutz in Militärqualität, Karbonfaser Akzente] Rugged Armor Handyhülle case -Matte Black",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0FDN82XKK,Brand Halo,0,0,0,0,Wireless,0,Google Adwords,2,0
20260320,0,0,12_00_00_00_DE_IG/FB_S26Teaser_SEONMIN_0224,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_DE_S26_MKT_SEONMIN_202602,0,B0G7S8J7SJ,Brand Halo,0,0,0,0,Wireless,0,Instagram,2,0
