date,attributedDetailPageViewsClicks14d,attributedPurchases14d,adGroupId,advertiserName,productName,productCategory,productSubcategory,brandHaloAttributedPurchases14d,brandHaloUnitsSold14d,attributedNewToBrandSales14d,attributedAddToCartClicks14d,brandHaloNewToBrandPurchases14d,brandName,marketplace,brandHaloAttributedSales14d,campaignId,brandHaloNewToBrandUnitsSold14d,productAsin,productConversionType,attributedNewToBrandUnitsSold14d,brandHaloAttributedAddToCartClicks14d,attributedNewToBrandPurchases14d,unitsSold14d,productGroup,brandHaloNewToBrandSales14d,publisher,brandHaloDetailPageViewsClicks14d,attributedSales14d
20260311,1,0,4) 스크린 프로텍터 키워드,Spigen DE Direct,"Spigen Schutzhülle für iPhone 17, Ultra-Hybrid, TPU-überzogene Kamerasteuerung, Vergilbungsschutz, kein Magnetring, Kristallklar",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_03_A_iPhone_GA_Event_Search_26' SDD,0,B0FD2CC4QZ,Promoted,0,0,0,0,Electronics,0,Google Ads,0,0
20260314,5,0,2026 SDD,Spigen DE Direct,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 17 Pro, iPhone 17, iPhone 16 Pro, 2 Stück, Kratzfest, inklusive Installationskit, Kristallklar, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,"12_00_00_00_Instagram Story, Reels Ad _ demkt ",0,B0D84YX465,Promoted,0,0,0,0,Wireless,0,Instagram,0,0
20260313,0,0,iPhone 16 Pro UH T MagFit,Spigen DE Direct,Spigen für iPhone 16 Pro Hülle [Kamerasteuerung] Extreme Magnetkraft Ultra Hybrid T MagFit Militärschutz Case Magnetisch Handyhülle Stoßfest Kratzfest Kompatibel mit MagSafe -Weiß,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,DE_iPhone 16 Series_Hyomi,0,B0D7B4BYTY,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260324,0,0,Google Ads_Search_RE,Spigen DE Direct,Spigen für iPhone 16 Hülle [Anti-Yellowing] Ultra Hybrid MagFit Case Handyhülle Transparent Dünn Slim Kompatibel mit MagSafe -Weiß,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0D2216HBS,Brand Halo,0,0,0,0,Wireless,0,Google Adwords,1,0
20260315,1,0,13_14_00_00_GA Demand Gen_Tesla Acc SDD_Jihye_0306,Spigen DE Direct,"Spigen Tesla Model Y (~2024) Vordere Kofferraummatte, Stoßfestes XPE-Material zum Schutz der Innenfächer, wasserdichte Oberfläche Kofferraumwanne für Tesla Model Y Zubehör - Carbon Edition",1000 Automotive Accessories,1065 Floor Mats & Liners,0,0,0,0,0,Spigen,AMAZON_DE,0,13_14_00_00_GA Demand Gen_Tesla Acc SDD_Jihye_0306,0,B0C76V5M1N,Promoted,0,0,0,0,Automotive,0,Google Ads,0,0
20260314,0,0,GalaxyS26,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_Instagram_LinkinBio_DEMKT,0,B0G7S8J7SJ,Brand Halo,0,0,0,0,Wireless,0,Instagram,1,0
20260325,0,0,12_15_04_23_DE_Galaxy S26 시리즈 전품목 통합(EZ Fit Pro CC/AR/PRV/Optik)_GA Search_260225_yeseo,Spigen DE Direct,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 17 Pro, iPhone 17, iPhone 16 Pro, 2 Stück, Kratzfest, inklusive Installationskit, Kristallklar, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈 전품목 통합(EZ Fit Pro CC/AR/PRV/Optik)_GA Search_260225_yeseo,0,B0D84YX465,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260310,0,0,26 SSD Demand Gen Video,Spigen DE Direct,"Spigen ArcWire Essential 60W USB A auf USB C Kabel Schnellladung [2M] für iPhone 17/16/15 Pro Max Air, Pixel 10 9 9a 8 Pro Fold XL, Samsung Galaxy S25 Ultra, Galaxy Tab, iPad, MacBook Pro Air - Weiß",,,0,0,0,0,0,Spigen,AMAZON_DE,0,DE_iPhone_Semin,0,B0F2MF1827,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260319,6,1,SDA 26.03 LF500,Spigen DE Direct,"Spigen Life Trinkbecher Tasche LF500 Magnetischer Flaschenhalter für Gym Passend für 20oz–40oz Wasserflaschen mit Fach für Handy und kleine Gegenstände für Fitness, Camping, Outdoor - Schwarz",,,0,0,0,1,0,Spigen,AMAZON_DE,0,SDA 26.03 LF500,0,B0FB1V9S7D,Promoted,0,0,0,1,Luggage,0,SNS (Facebook + Instagram),0,26.04
20260302,0,0,12_00_00_00_DE_IG/FB_S26Teaser_SEONMIN_0224,Spigen DE Direct,"Spigen Glas.tR EZ Fit Sichtschutz Schutzfolie kompatibel mit iPhone 17 Pro, iPhone 17, iPhone 16 Pro, 2 Stück, Privacy Schutz, inklusive Installationskit, Kratzfest, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_DE_S26_MKT_SEONMIN_202602,0,B0D84JFDCB,Brand Halo,0,0,0,0,Wireless,0,Instagram,1,0
20260316,1,0,12_14_00_00_A_Common_A650_MJPARK_250620,Spigen DE Direct,"Spigen Wasserdichter Rucksack Rolltop für Damen Herren [Aquashield] Laptoprucksack bis 16"", IPX6 Schutzklasse, Belüftetes Rückenteil, Wasserfester Daypack für Reisen, Outdoor & Camping – Schwarz",62000 Watersports,62050 Sailing Accessories & Equipment,0,0,0,0,0,Spigen,AMAZON_DE,0,12_14_00_00_A_Common_A650_MJPARK_250620,0,B0DPY3XST4,Promoted,0,0,0,0,Sports,0,Google Ads,0,0
20260309,2,0,13_14_00_00_GA Demand Gen_Tesla Acc SDD_Jihye_0306,Spigen DE Direct,"Spigen Tesla Model Y (~Juniper 2025) Model 3 (~Highland 2024 2025) Frontscheibe Sonnenschutz mit Aufbewahrungstasche, Faltbare Windschutzscheibe, Sonnenblende Abdeckung für Tesla Model Y und Model 3",1000 Automotive Accessories,1095 Sunscreens & Cooling,0,0,0,0,0,Spigen,AMAZON_DE,0,13_14_00_00_GA Demand Gen_Tesla Acc SDD_Jihye_0306,0,B0BWL7M1B5,Promoted,0,0,0,0,Automotive,0,Google Ads,0,0
20260309,0,0,GCX,Spigen DE Direct,"Spigen Tesla Model Y 2026 Juniper Standard & Model 3 Highland 2025 Mittelarmlehne Abdeckung, Armlehne Abdeckung Schutzhülle Innenraum für Tesla Model Y Juniper 2025 3 Highland 2024 - Schwarz","4500 Body, Trim & Crash Parts",4530 Interior Trim/Molding,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_Branding_demkt,0,B0CRF8TF9V,Brand Halo,0,0,0,0,Automotive,0,Zendesk,0,0
20260304,0,0,pixel10_imagead,Spigen DE Direct,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Google Pixel 10, Pixel 10 Pro, Pixel 9, Pixel 9 Pro, 2 Stück, Kratzfest, inklusive Installationskit, Kristallklar, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0D851Z6N8,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
20260319,0,0,Google Ads_Search_RE,Spigen DE Direct,Spigen Hülle für iPhone 15 Mag Armor MagFit Kompatibel mit MagSafe -Schwarz,0900 Wireless Cases,0910 Cases,1,1,0,0,1,Spigen,AMAZON_DE,20.2,12_00_00_00_GoogleAds_DEMKT,1,B0C5S97CNR,Brand Halo,0,1,0,0,Wireless,20.2,Google Adwords,0,0
20260309,0,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,Spigen DE Direct,Spigen Ultra Hybrid MagFit für Samsung Galaxy S26 Ultra Hülle [Anti Vergilbung] Case Handyhülle Transparent Kompatibel mit MagSafe -Clear White,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,0,B0FVBMVTRH,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260312,1,0,13_14_00_00_GA Demand Gen_Tesla Acc SDD_Jihye_0306,Spigen DE Direct,"Spigen Tesla Model Y/3/X/S Hundegitter Auto, Tierbarriere mit Hartgitter & Haken für Rücksitz-Trenner, Kompatibel mit Allen Fahrzeugen & Tesla Model Y Juniper 2025 Model 3 2024 2025 - Schwarz",0200 Habitats & Supplies,0206 Carriers & Travel Supplies,0,0,0,0,0,Spigen,AMAZON_DE,0,13_14_00_00_GA Demand Gen_Tesla Acc SDD_Jihye_0306,0,B0FX3KJC3D,Promoted,0,0,0,0,Pet products,0,Google Ads,0,0
20260331,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Sichtschutz Schutzfolie kompatibel mit Galaxy S26 Plus, 2 Stück, Privacy Schutz, inklusive Installationskit, Kratzfest, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0G7Q4KVJJ,Brand Halo,0,0,0,0,Wireless,0,Google Ads,3,0
20260304,0,0,12_15_04_23_DE_Galaxy S26 시리즈 Glas.tR EZ Fit Optik Pro Black 라인업 통합_Facebook_260225_yeseo,Spigen DE Direct,"Spigen Snap Switch Dockkompatible Hülle Mit abnehmbarem magnetischem Spielkartenfach für 6 Spielkarten, 2 SIMs Kompatibel mit Nintendo Switch 2 2025 Case mit Standfunktion Zubehör - Schwarz",00100 Other,00199 Other,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈_Facebook_260225_yeseo,0,B0DP3JF93C,Brand Halo,0,0,0,0,Video games,0,Facebook,0,0
20260309,0,0,SDD,Spigen DE Direct,Spigen Ultra Hybrid S Hülle Kompatibel mit Samsung Galaxy S24 Ultra -Crystal Clear,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0CM57XY8W,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
20260316,0,0,Google Ads_Search_RE,Spigen DE Direct,"Spigen Tough Armor (AI) MagFit für Samsung Galaxy S25 Hülle mit [Stoßdämpfendes Pad], [verstellbarem Kickstand], MagSafe kompatibel –Schwarz",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0DJ9VF2M6,Brand Halo,0,1,0,0,Wireless,0,Google Adwords,5,0
20260329,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Optik Pro Kameraschutz kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, Schwarz, Individuelle Kameraprotektion, Anti-Kratzer, 9H Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0G7STMFKY,Brand Halo,0,0,0,0,Wireless,0,Google Ads,6,0
20260304,0,0,12_00_00_00_DE_IG/FB_S26Teaser_SEONMIN_0224,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_DE_S26_MKT_SEONMIN_202602,0,B0G7S8J7SJ,Brand Halo,0,0,0,0,Wireless,0,Instagram,2,0
20260308,0,0,SDD,Spigen DE Direct,"Spigen Valentinus MagFit+ Magnetischer Kartenhalter mit Externem Metallring 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S25,S25+,S25 Ultra, S25 Edge und Z Fold 7 - Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DNH4PTB1,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260329,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0G7QZ7RMD,Brand Halo,0,1,0,0,Wireless,0,Google Ads,14,0
20260302,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,Spigen Ultra Hybrid MagFit für Samsung Galaxy S26 Plus Hülle [Anti Vergilbung] Case Handyhülle Transparent Kompatibel mit MagSafe -Clear White,,,1,1,0,0,1,Spigen,AMAZON_DE,19.32,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,1,B0FVB7135D,Brand Halo,0,0,0,0,Electronics,19.32,Google Ads,6,0
20260326,1,0,SDD,Spigen DE Direct,"Spigen Tough Armor MagFit für Samsung Galaxy S26 Ultra Hülle [XRD-Pad Stoßdämpfung] [Militärgeprüfter Schutz] Case Handyhülle, Kompatibel mit MagSafe –Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_Competitor_hyomi,0,B0FVBHT64R,Promoted,0,0,0,0,Electronics,0,Google Ads,0,0
20260322,0,0,GCX,Spigen DE Direct,Spigen Slim Armor CS Hülle für Google Pixel 9 Pro und Pixel 9 [Made for Google] -Schwarz,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_Branding_demkt,0,B0CVR44P8K,Brand Halo,0,0,0,0,Wireless,0,Zendesk,1,0
20260303,0,0,GA Search_Pixel10a,Spigen DE Direct,"Spigen Rugged Armor MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_09_A_Pixel 10a_GA Search_hyomi,0,B0F49G3MD7,Brand Halo,0,0,0,0,Electronics,0,Google Ads,1,0
20260312,2,0,SDD,Spigen DE Direct,"Spigen Tough Armor MagFit Hülle für Google Pixel 10a, Kompatibel mit MagSafe -Schwarz",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_09_A_Pixel 10a_GA Search_hyomi,0,B0FZPWHZJF,Promoted,0,0,0,0,Electronics,0,Google Ads,0,0
20260302,0,0,S26_Announce,Spigen DE Direct,"Apple AirTag (1. Generation) - Finde und behalte Deine Sachen im Blick: Schlüssel, Geldbörsen, Gepäck, Rucksäcke und mehr. Einfaches Einrichten mit iPhone oder iPad. Austauschbare Batterie",1500 Navigation Electronics,1509 Smart Tracking,0,0,0,0,0,Apple,AMAZON_DE,0,"12_00_00_00_Instagram Story, Reels Ad _ demkt ",0,B0935DN1BN,Brand Halo,0,0,0,0,Wireless,0,Instagram,1,0
20260310,0,0,26 SSD Demand Gen Video,Spigen DE Direct,"Spigen ArcStation Reiseadapter Weltweit, GaN 70W 5-Port Universal Reisestecker mit 3 USB-C, 2 USB-A, 1 AC Steckdose, Internationaler Steckdosenadapter Universaladapter für US, UK, EU, AU - Wüste Beige",5700 Cables,5710 Audio Video Cables,0,0,0,0,0,Spigen,AMAZON_DE,0,DE_iPhone_Semin,0,B0DW8MTC6D,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260301,0,0,12_00_00_00_DE_IG/FB_S26Teaser_SEONMIN_0224,Spigen DE Direct,"Spigen Glas.tR EZ Fit Sichtschutz Schutzfolie kompatibel mit Samsung Galaxy S24 Ultra, 2 Stück, Privacy Schutz, Kratzfest, 9H Härte Folie",0900 Wireless Cases,0920 Bipod/Tripod Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_DE_S26_MKT_SEONMIN_202602,0,B0CWMDV9CH,Brand Halo,0,0,0,0,Wireless,0,Instagram,1,0
20260302,0,0,글라스키워드,Spigen DE Direct,"Spigen Ultra Hybrid MagFit für Samsung Galaxy S25 Ultra Hülle mit [Anti-Vergilbung], [Air Cushion Tech], MagSafe kompatibel –Clear White",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DJ9TQLD1,Brand Halo,0,0,0,0,Electronics,0,Google Ads,4,0
20260321,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Anti-Reflex Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0G877D436,Brand Halo,0,0,0,0,Wireless,0,Google Ads,4,0
20260303,0,0,브랜드키워드,Spigen DE Direct,"Spigen Ultra Hybrid MagFit für Samsung Galaxy S25 Ultra Hülle mit [Anti-Vergilbung], [Air Cushion Tech], MagSafe kompatibel –Clear White",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DJ9TQLD1,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260309,0,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,Spigen DE Direct,"Spigen Laufweste Damen & Herren – Leichte 5L Trailrunning Laufweste mit sicherem Handyhalter bis 6,9”, optional mit 500 ml Trinkflasche, für Marathon, Joggen & Trailrunning – Schwarz",51000 Athletic Sports Apparel,51455 Other Athletic Sports Adults,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,0,B0GMTGL7F3,Brand Halo,0,0,0,0,Sports,0,Google Ads,0,0
20260315,0,0,3) 브랜드 키워드,Spigen DE Direct,Spigen für iPhone 15 Pro Max Ultra Hybrid Hülle [Anti-Yellowing] Case Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Digital Camo,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_03_A_iPhone_GA_Event_Search_26' SDD,0,B0CW3V68Z7,Brand Halo,0,0,0,0,Wireless,0,Google Ads,4,0
20260315,2,0,4) 스크린 프로텍터 키워드,Spigen DE Direct,Spigen iPhone 17 Pro Hülle [Spigen Signature] Ultra Hybrid MagFit [Dura Clear Tech] Case Handyhülle Transparent Kompatibel mit MagSafe -Clear White,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_03_A_iPhone_GA_Event_Search_26' SDD,0,B0FD28CZDK,Promoted,0,0,0,0,Electronics,0,Google Ads,0,0
20260327,0,0,pixel10_imagead,Spigen DE Direct,"Spigen Valentinus MagFit MagSafe Kartenhalter 3-Karten Kompatibel mit iPhone 17/16/15, andere MagSafe-Modelle und Google Pixel 10-Serie mit Pixelsnap - Schwarz",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0BGJT615B,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260304,0,0,12_15_04_23_DE_Galaxy S26 시리즈 전품목 통합(EZ Fit Pro CC/AR/PRV/Optik)_GA Search_260225_yeseo,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈 전품목 통합(EZ Fit Pro CC/AR/PRV/Optik)_GA Search_260225_yeseo,0,B0G7QZ7RMD,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260303,0,0,디바이스 / 메인,Spigen DE Direct,Spigen Ultra Hybrid für Samsung Galaxy S26 Plus Hülle [Anti Vergilbung] Ultra Hybrid Case Handyhülle Transparent Schutzhülle Slim Dünn –Crystal Clear,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_MainKeyword_hyomi,0,B0FV9RK8P8,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260318,8,0,SDA 26.03 LF500,Spigen DE Direct,"Spigen Life Trinkbecher Tasche LF500 Magnetischer Flaschenhalter für Gym Passend für 20oz–40oz Wasserflaschen mit Fach für Handy und kleine Gegenstände für Fitness, Camping, Outdoor - Schwarz",,,0,0,0,1,0,Spigen,AMAZON_DE,0,SDA 26.03 LF500,0,B0FB1V9S7D,Promoted,0,0,0,0,Luggage,0,SNS (Facebook + Instagram),0,0
20260306,0,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,Spigen DE Direct,"Spigen Basis-Stoffarmband mit Hakenverschluss Entwickelt für Apple Watch Ultra 2/1 49mm, Serie 11/10 46mm, 9/8/7 45mm, SE2/SE/6/5/4 44mm - Schwarz",1400 Wearables,1410 Smartwatches,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,0,B0FF7H5ZL2,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
20260310,0,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,Spigen DE Direct,"Spigen Glas.tR EZ Fit Sichtschutz Schutzfolie kompatibel mit iPhone 16e, iPhone 14, iPhone 13, iPhone 13 Pro, 2 Stück, Privacy Schutz, Kratzfest, 9H Härte Folie",1200 Car Electronics,1299 Car Electronics Other,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,0,B095RLGR75,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
